TEI,TEO,TCI,TCO,kW,TEA,TCA,TRE,TRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,TO_sump,PO_net,label,fault_name,fault_short,is_fault
61.38,50.35,75.71,86.15,76.69,9.3,6.4,40.8,92.2,10.2,46.1,5.3,114.7,22.5,115.6,103.8,1,Normal,Normal,0
61.42,50.35,75.67,86.15,77.09,9.3,6.4,40.8,92.2,10.0,46.1,5.3,114.7,22.5,115.3,104.1,1,Normal,Normal,0
61.38,50.31,75.67,86.1,77.07,9.2,6.4,40.8,92.0,10.0,46.1,5.3,114.7,22.7,115.3,103.4,1,Normal,Normal,0
61.38,50.31,75.67,86.1,76.84,9.3,6.2,40.8,92.0,10.2,46.1,5.3,114.5,22.7,115.3,104.6,1,Normal,Normal,0
61.34,50.27,75.62,86.15,77.15,9.4,6.4,40.6,92.0,10.0,45.9,5.3,114.5,22.7,115.3,103.3,1,Normal,Normal,0
61.34,50.22,75.58,86.1,76.95,9.3,6.4,40.8,92.2,10.2,45.9,5.1,114.7,22.3,115.6,102.4,1,Normal,Normal,0
61.34,50.22,75.62,86.06,74.97,9.0,5.9,41.2,91.7,9.7,45.9,4.9,114.7,22.8,115.3,99.1,1,Normal,Normal,0
61.29,50.18,75.62,86.1,73.76,8.9,6.4,41.2,92.2,9.9,46.1,4.8,114.2,22.3,115.3,104.7,1,Normal,Normal,0
61.25,50.22,75.79,86.1,73.66,8.9,6.4,41.5,92.5,10.5,46.3,5.1,114.5,22.0,115.3,103.0,1,Normal,Normal,0
61.21,50.27,75.99,86.19,73.97,8.9,6.2,41.5,92.7,10.3,46.4,5.2,114.5,22.0,115.3,103.3,1,Normal,Normal,0
61.09,50.27,76.2,86.31,74.14,8.4,6.1,41.6,92.7,10.2,46.3,4.7,114.7,21.8,115.3,102.5,1,Normal,Normal,0
60.93,50.18,76.48,86.47,73.8,8.3,5.5,41.5,92.5,10.3,46.1,4.6,114.5,22.0,115.1,103.3,1,Normal,Normal,0
60.72,50.1,76.65,86.6,73.8,8.0,5.5,41.5,92.5,9.7,46.1,4.4,114.7,22.0,115.3,102.1,1,Normal,Normal,0
60.56,50.06,76.85,86.76,73.48,7.9,5.7,41.6,92.7,9.7,46.1,4.6,114.7,22.0,115.3,102.4,1,Normal,Normal,0
60.35,49.9,77.02,86.88,73.64,7.8,5.5,41.5,92.5,9.5,45.9,4.7,114.9,22.0,115.1,104.7,1,Normal,Normal,0
60.15,49.73,77.14,86.96,73.93,7.9,5.8,41.3,92.7,9.9,45.9,4.7,114.7,22.2,115.3,103.5,1,Normal,Normal,0
59.98,49.61,77.3,87.05,73.72,7.3,5.8,41.5,93.0,9.2,45.8,4.2,114.7,21.7,115.1,102.7,1,Normal,Normal,0
59.78,49.45,77.39,87.13,73.79,7.5,5.5,41.2,92.7,9.5,45.6,4.1,114.9,22.2,115.1,104.2,1,Normal,Normal,0
59.53,49.28,77.51,87.25,73.63,7.3,5.7,41.2,92.7,9.0,45.6,4.4,114.7,22.0,115.1,106.3,1,Normal,Normal,0
59.33,49.16,77.59,87.29,73.05,6.8,5.2,41.5,92.5,9.0,45.4,4.2,114.9,22.4,115.1,127.8,1,Normal,Normal,0
59.12,49.0,77.67,87.37,72.63,6.8,5.3,41.5,92.5,8.8,45.4,3.8,114.9,22.4,115.1,103.5,1,Normal,Normal,0
58.88,48.79,77.75,87.37,72.17,6.6,5.7,41.6,92.7,8.7,45.3,3.8,114.9,22.2,115.1,101.6,1,Normal,Normal,0
58.76,48.67,77.84,87.46,70.4,6.5,5.3,41.5,92.5,8.5,45.4,4.2,114.9,22.4,115.1,101.3,1,Normal,Normal,0
58.55,48.55,77.92,87.46,69.7,6.8,4.8,41.2,92.0,8.2,45.3,4.1,114.9,22.9,115.1,97.6,1,Normal,Normal,0
58.35,48.46,77.96,87.37,66.99,7.2,5.1,41.0,92.0,8.2,45.3,4.3,114.9,22.9,115.1,102.6,1,Normal,Normal,0
58.18,48.42,78.0,87.29,64.36,7.1,4.7,41.2,91.0,7.2,45.4,4.2,115.1,23.9,115.1,102.5,1,Normal,Normal,0
57.98,48.46,78.04,87.17,63.99,7.2,4.5,41.5,90.5,7.0,45.6,4.1,115.1,24.4,115.1,101.8,1,Normal,Normal,0
57.86,48.59,78.0,86.92,62.54,7.3,5.1,41.5,90.5,7.2,45.8,4.3,115.3,24.8,114.9,103.0,1,Normal,Normal,0
57.73,48.67,77.96,86.68,62.87,7.3,5.1,41.5,90.5,7.5,45.9,4.4,115.3,25.1,115.1,101.8,1,Normal,Normal,0
57.65,48.75,77.88,86.47,62.0,8.2,4.6,40.8,89.9,7.2,46.1,5.1,115.6,25.7,114.9,103.7,1,Normal,Normal,0
57.57,48.83,77.75,86.31,61.7,8.2,4.5,40.8,89.6,6.9,45.9,5.1,115.3,26.0,115.1,103.5,1,Normal,Normal,0
57.57,48.91,77.63,86.06,62.06,7.9,4.8,41.0,89.6,7.3,46.1,4.9,115.6,26.0,114.9,101.9,1,Normal,Normal,0
57.49,49.0,77.51,85.86,62.26,7.5,4.8,41.5,89.6,7.2,46.1,4.6,115.7,26.0,114.9,102.7,1,Normal,Normal,0
57.45,49.04,77.43,85.74,62.64,7.2,5.1,41.6,89.9,7.4,46.1,4.5,115.7,26.1,114.9,101.5,1,Normal,Normal,0
57.45,49.0,77.34,85.61,62.73,7.5,4.5,41.5,89.4,7.2,46.1,4.9,115.7,26.3,115.1,103.0,1,Normal,Normal,0
57.4,48.96,77.22,85.53,62.05,7.7,4.8,41.0,89.6,7.4,46.1,4.9,115.7,26.0,114.9,101.8,1,Normal,Normal,0
57.32,48.87,77.18,85.45,61.38,7.5,4.8,41.0,89.6,7.6,45.9,4.7,115.6,26.2,115.1,102.2,1,Normal,Normal,0
57.24,48.83,77.22,85.41,54.74,6.1,2.2,42.9,87.2,5.5,46.1,3.3,115.6,28.4,114.9,99.8,1,Normal,Normal,0
57.04,48.83,77.34,85.29,48.18,6.3,0.0,43.2,82.9,2.0,46.4,2.3,115.7,32.8,114.9,93.7,1,Normal,Normal,0
56.87,49.12,77.43,84.96,34.92,7.3,0.5,43.6,81.5,0.0,47.2,3.4,116.0,34.7,114.9,97.0,1,Normal,Normal,0
56.71,49.61,77.39,84.06,40.71,11.1,1.9,41.5,82.1,0.4,48.0,6.4,116.9,34.8,115.1,98.6,1,Normal,Normal,0
56.5,50.47,77.18,83.2,38.93,12.0,2.4,41.0,81.8,0.6,48.8,7.8,117.8,36.0,114.9,98.4,1,Normal,Normal,0
56.63,51.25,76.77,82.46,47.54,11.1,3.5,42.0,82.9,2.7,49.3,7.3,118.8,35.5,114.7,99.0,1,Normal,Normal,0
56.87,51.7,76.24,81.76,50.01,11.7,4.7,41.5,84.3,4.1,49.6,8.3,119.9,35.6,114.7,98.0,1,Normal,Normal,0
57.24,51.99,75.83,81.4,51.92,10.4,4.7,41.6,85.2,5.5,49.3,7.8,120.7,35.2,114.9,99.9,1,Normal,Normal,0
57.65,52.03,75.54,81.35,55.88,9.6,5.1,42.0,86.3,6.8,48.8,6.8,121.2,35.2,114.7,98.6,1,Normal,Normal,0
57.86,51.86,75.38,81.35,57.76,8.5,5.2,42.4,86.9,8.2,48.5,6.1,120.9,34.0,114.7,101.7,1,Normal,Normal,0
57.9,51.62,75.34,81.64,57.57,8.0,5.2,42.3,87.7,9.0,48.0,5.7,120.7,32.7,114.7,101.7,1,Normal,Normal,0
57.9,51.21,75.46,81.97,57.28,7.8,4.5,41.8,87.7,8.8,47.5,5.7,120.2,32.5,114.9,101.9,1,Normal,Normal,0
57.77,50.8,75.67,82.38,57.0,8.1,4.2,41.5,88.0,8.8,47.3,5.7,119.7,31.7,114.7,100.6,1,Normal,Normal,0
57.53,50.47,75.87,82.75,56.0,6.4,2.2,42.9,85.7,6.6,47.2,4.0,119.2,33.5,114.7,99.0,1,Normal,Normal,0
57.28,50.14,76.07,82.95,49.06,7.5,2.7,42.1,85.2,5.8,47.2,5.1,119.0,33.5,114.7,100.5,1,Normal,Normal,0
57.04,50.06,76.2,82.95,46.24,8.6,2.6,41.8,84.0,4.1,47.5,5.9,118.5,34.5,114.7,99.0,1,Normal,Normal,0
56.83,50.1,76.24,82.75,46.22,9.3,3.1,41.5,84.3,4.6,47.8,6.2,118.8,34.5,114.7,99.4,1,Normal,Normal,0
56.67,50.27,76.2,82.5,47.78,8.3,3.0,42.6,84.0,4.8,48.2,5.4,119.0,35.2,114.9,100.6,1,Normal,Normal,0
56.59,50.43,76.07,82.17,48.78,8.0,3.2,42.8,84.0,4.8,48.3,5.5,119.2,35.2,114.9,99.0,1,Normal,Normal,0
56.67,50.55,75.83,81.93,48.41,8.8,3.8,42.3,84.3,5.1,48.5,6.4,119.5,35.2,114.7,99.3,1,Normal,Normal,0
56.75,50.68,75.71,81.68,49.42,8.6,3.6,42.3,84.3,5.5,48.5,6.4,119.7,35.2,114.9,100.1,1,Normal,Normal,0
56.83,50.72,75.58,81.52,50.98,9.0,3.8,41.8,84.6,6.2,48.5,6.7,119.5,34.6,114.9,101.8,1,Normal,Normal,0
56.91,50.76,75.46,81.48,50.16,9.2,3.6,41.5,84.6,6.3,48.3,6.7,119.9,35.1,114.9,101.1,1,Normal,Normal,0
56.95,50.72,75.42,81.4,50.69,8.5,3.9,42.3,84.9,6.2,48.3,6.0,119.7,34.8,114.7,100.5,1,Normal,Normal,0
56.95,50.76,75.42,81.44,51.46,8.0,3.9,42.6,85.2,6.8,48.5,5.9,119.5,34.3,114.7,100.7,1,Normal,Normal,0
57.0,50.68,75.42,81.52,51.33,7.6,3.9,42.8,85.2,6.6,48.2,5.5,119.5,34.5,114.9,100.0,1,Normal,Normal,0
57.0,50.63,75.42,81.56,51.18,8.0,3.5,42.4,85.2,6.5,48.2,5.8,119.5,34.0,114.9,98.0,1,Normal,Normal,0
57.0,50.59,75.46,81.6,51.03,8.1,3.4,42.3,84.9,6.6,48.2,5.9,119.2,33.8,114.9,100.3,1,Normal,Normal,0
56.95,50.55,75.5,81.68,50.9,8.4,3.7,42.0,85.2,6.6,48.2,6.2,119.2,33.8,114.9,99.8,1,Normal,Normal,0
56.95,50.55,75.54,81.68,50.81,8.4,3.7,42.0,85.2,6.5,48.0,6.0,119.2,33.8,114.9,101.5,1,Normal,Normal,0
56.95,50.51,75.58,81.72,50.81,8.3,3.7,42.0,85.2,6.5,48.2,6.2,119.2,33.8,114.9,101.2,1,Normal,Normal,0
56.91,50.47,75.58,81.72,50.85,8.6,3.7,41.8,85.2,6.5,48.2,6.0,118.8,33.8,114.9,100.4,1,Normal,Normal,0
56.91,50.47,75.58,81.72,50.81,8.6,3.6,41.8,84.9,6.5,48.2,6.2,118.8,33.9,114.7,99.1,1,Normal,Normal,0
56.91,50.47,75.58,81.72,50.87,8.4,3.4,42.0,84.9,6.5,48.2,6.2,118.8,33.8,114.7,99.1,1,Normal,Normal,0
56.91,50.47,75.58,81.72,50.83,8.3,3.9,42.0,85.2,6.5,48.2,6.2,119.0,33.6,114.7,100.5,1,Normal,Normal,0
56.91,50.47,75.54,81.68,50.82,8.4,3.6,42.0,84.9,6.5,48.0,5.9,118.8,33.9,114.9,101.4,1,Normal,Normal,0
56.91,50.47,75.54,81.64,50.79,8.4,3.9,42.0,85.2,6.5,48.2,6.2,118.8,33.8,114.7,100.5,1,Normal,Normal,0
56.91,50.47,75.54,81.68,50.81,8.5,3.9,42.1,84.9,6.2,48.0,5.9,118.8,34.1,114.9,100.5,1,Normal,Normal,0
56.87,50.47,75.54,81.64,50.81,8.3,3.9,42.1,85.2,6.6,48.2,6.1,118.8,33.8,114.7,98.6,1,Normal,Normal,0
56.91,50.47,75.54,81.68,50.89,8.4,3.6,42.0,84.9,6.2,48.2,6.2,118.8,34.1,114.7,99.1,1,Normal,Normal,0
56.87,50.47,75.54,81.64,50.86,8.3,3.9,42.1,85.2,6.5,48.2,6.1,119.0,33.8,114.9,100.3,1,Normal,Normal,0
56.87,50.43,75.54,81.68,50.82,8.3,3.6,42.1,84.9,6.2,48.0,5.9,118.8,34.1,114.9,100.8,1,Normal,Normal,0
56.87,50.43,75.58,81.68,50.86,8.4,3.9,42.0,85.2,6.5,48.2,6.1,119.0,33.8,114.9,100.6,1,Normal,Normal,0
56.91,50.47,75.58,81.64,50.8,8.6,3.9,42.0,85.2,6.5,48.2,6.2,118.8,33.8,114.9,101.4,1,Normal,Normal,0
56.87,50.43,75.58,81.68,50.87,8.3,3.7,42.1,85.2,6.6,48.2,6.2,118.8,33.6,114.9,98.8,1,Normal,Normal,0
56.87,50.47,75.58,81.64,50.83,8.3,3.9,42.1,85.2,6.2,48.2,6.2,118.8,33.8,114.7,99.8,1,Normal,Normal,0
56.87,50.43,75.58,81.68,50.83,8.3,3.9,42.1,85.2,6.5,48.2,6.2,118.8,33.6,114.9,101.1,1,Normal,Normal,0
56.87,50.43,75.62,81.72,50.81,8.3,3.4,42.0,85.2,6.5,48.2,6.1,118.8,33.6,114.9,101.1,1,Normal,Normal,0
56.87,50.43,75.62,81.64,50.86,8.4,3.9,42.0,85.2,6.3,48.2,6.1,118.8,33.8,114.9,98.8,1,Normal,Normal,0
56.87,50.43,75.62,81.64,50.92,8.3,3.4,42.1,84.9,6.5,48.0,5.7,118.8,33.8,114.9,97.8,1,Normal,Normal,0
56.87,50.39,75.62,81.68,50.89,8.1,3.7,42.3,85.2,6.6,48.2,5.9,119.0,33.8,114.9,99.1,1,Normal,Normal,0
56.87,50.43,75.62,81.68,50.93,8.2,3.7,42.1,85.2,6.5,48.2,6.1,119.0,33.8,114.9,99.1,1,Normal,Normal,0
56.83,50.39,75.62,81.72,50.89,8.0,3.5,42.3,85.2,6.5,48.2,6.1,118.8,33.8,114.9,100.8,1,Normal,Normal,0
56.79,50.39,75.67,81.72,50.97,8.0,3.7,42.3,84.9,6.2,48.0,5.7,119.0,33.9,114.9,100.6,1,Normal,Normal,0
56.79,50.35,75.62,81.72,50.96,8.2,3.7,42.1,85.2,6.5,48.0,5.9,119.0,33.8,114.9,101.0,1,Normal,Normal,0
56.79,50.35,75.62,81.72,50.96,8.0,3.7,42.3,85.2,6.5,48.0,5.7,118.8,33.6,114.9,99.6,1,Normal,Normal,0
56.75,50.31,75.62,81.68,50.94,8.2,3.9,42.1,85.2,6.5,48.0,5.9,118.8,33.6,114.7,100.3,1,Normal,Normal,0
56.75,50.31,75.62,81.72,50.91,8.2,3.7,42.1,85.2,6.2,48.0,5.9,118.8,33.6,114.9,98.6,1,Normal,Normal,0
56.67,50.27,75.58,81.68,50.93,7.8,3.9,42.3,85.2,6.5,48.0,5.9,119.0,33.6,114.9,100.3,1,Normal,Normal,0
56.67,50.22,75.62,81.68,50.94,7.8,3.9,42.3,84.9,6.2,48.0,5.9,118.5,33.9,114.9,101.2,1,Normal,Normal,0
56.67,50.22,75.58,81.68,50.95,8.2,3.9,42.1,85.2,6.3,48.0,5.9,118.8,33.3,114.9,101.8,1,Normal,Normal,0
56.63,50.22,75.62,81.68,50.97,7.9,3.7,42.1,85.2,6.5,48.0,5.9,118.8,33.3,114.9,98.1,1,Normal,Normal,0
56.59,50.18,75.62,81.72,50.95,7.7,3.4,42.3,85.2,6.5,47.8,5.7,118.5,33.3,114.9,99.1,1,Normal,Normal,0
56.59,50.18,75.62,81.72,50.93,8.0,3.9,42.1,85.2,6.2,48.0,5.9,118.8,33.6,114.9,99.5,1,Normal,Normal,0
56.55,50.14,75.58,81.68,50.87,8.0,3.9,42.1,85.2,6.0,48.0,5.9,118.8,33.6,114.9,100.1,1,Normal,Normal,0
56.55,50.1,75.62,81.68,50.92,7.7,3.7,42.3,85.2,6.5,47.8,5.8,118.8,33.6,114.9,100.0,1,Normal,Normal,0
56.5,50.1,75.58,81.68,50.92,8.0,3.4,42.1,84.9,6.5,47.7,5.6,118.5,33.6,114.9,99.8,1,Normal,Normal,0
56.46,50.1,75.58,81.68,50.93,7.7,3.7,42.3,85.2,6.2,47.8,5.5,118.8,33.6,114.9,101.9,1,Normal,Normal,0
56.46,50.06,75.58,81.64,50.9,8.1,3.9,42.0,85.2,6.3,47.8,5.7,118.5,33.3,114.7,98.3,1,Normal,Normal,0
56.42,50.06,75.58,81.64,50.93,7.9,3.4,42.1,84.9,6.2,47.8,5.7,118.5,33.9,114.7,99.0,1,Normal,Normal,0
56.42,50.06,75.54,81.64,50.89,7.7,3.4,42.1,84.9,6.6,48.0,5.9,118.8,33.6,114.9,101.1,1,Normal,Normal,0
56.38,50.02,75.54,81.64,50.88,8.0,3.9,42.0,85.2,6.5,47.7,5.6,118.5,33.6,114.9,100.0,1,Normal,Normal,0
56.34,49.98,75.5,81.6,50.87,7.8,3.6,42.0,85.2,6.2,47.8,5.8,118.5,33.3,114.9,100.5,1,Normal,Normal,0
56.34,49.94,75.54,81.6,50.89,7.7,3.9,42.1,85.2,6.3,47.8,5.8,118.5,33.3,114.7,99.8,1,Normal,Normal,0
56.3,49.94,75.5,81.6,50.91,7.7,3.9,42.1,85.2,6.3,47.8,5.7,118.3,33.4,115.1,99.8,1,Normal,Normal,0
56.3,49.94,75.5,81.6,50.94,7.7,3.9,42.0,84.9,6.2,47.7,5.6,118.5,33.6,115.1,98.6,1,Normal,Normal,0
56.26,49.94,75.54,81.6,50.95,7.7,3.7,42.1,85.2,6.5,47.8,5.8,118.3,33.3,114.9,100.3,1,Normal,Normal,0
56.26,49.86,75.54,81.6,50.88,8.0,3.6,42.0,84.9,6.3,47.7,5.6,118.5,33.6,115.1,101.5,1,Normal,Normal,0
56.26,49.86,75.54,81.6,50.86,7.5,3.9,42.0,85.5,6.8,47.7,5.6,118.3,33.0,115.1,101.1,1,Normal,Normal,0
56.26,49.86,75.54,81.6,49.55,6.9,3.4,42.9,84.6,5.7,47.7,4.9,118.5,33.9,114.9,99.2,1,Normal,Normal,0
56.26,49.86,75.54,81.6,48.31,7.3,3.0,42.8,84.0,5.6,47.8,5.0,118.3,34.2,114.9,99.3,1,Normal,Normal,0
56.22,49.86,75.54,81.52,43.5,7.4,1.9,42.9,82.3,3.7,48.0,5.1,118.3,36.2,114.7,97.3,1,Normal,Normal,0
56.18,50.02,75.5,81.31,43.2,9.3,2.7,41.6,82.6,3.9,48.3,6.8,118.5,36.2,114.9,97.9,1,Normal,Normal,0
56.22,50.31,75.42,81.03,44.52,9.0,2.6,42.3,82.3,3.7,48.7,6.3,119.0,36.7,114.9,98.3,1,Normal,Normal,0
56.26,50.55,75.3,80.78,47.38,9.1,3.1,42.3,82.6,4.3,49.0,6.5,119.2,36.6,114.9,100.3,1,Normal,Normal,0
56.3,50.8,75.13,80.54,46.77,9.0,4.0,42.1,83.5,5.3,49.0,6.9,119.9,36.2,114.9,98.6,1,Normal,Normal,0
56.5,50.88,75.01,80.41,47.89,9.0,3.6,42.1,83.5,5.9,49.0,6.9,119.9,36.1,114.9,98.0,1,Normal,Normal,0
56.67,50.96,74.85,80.33,50.19,8.9,3.8,42.3,83.8,6.0,48.8,6.5,120.2,36.1,114.9,98.0,1,Normal,Normal,0
56.79,51.0,74.76,80.33,49.42,8.1,3.9,42.8,84.3,6.2,48.8,6.0,120.2,35.9,114.9,96.8,1,Normal,Normal,0
56.87,51.0,74.81,80.41,50.69,7.6,3.8,43.1,84.9,7.0,48.7,5.5,119.9,35.0,114.9,99.3,1,Normal,Normal,0
56.91,50.92,74.81,80.58,51.14,7.8,3.6,42.8,84.6,7.3,48.7,5.9,119.9,35.0,114.9,98.3,1,Normal,Normal,0
56.95,50.8,74.89,80.7,50.55,7.9,3.9,42.3,84.9,7.0,48.3,5.9,119.7,35.0,114.9,99.6,1,Normal,Normal,0
56.91,50.72,74.97,80.86,50.35,8.2,3.3,42.1,84.6,6.7,48.3,6.3,119.5,35.1,114.9,99.3,1,Normal,Normal,0
56.87,50.59,75.09,80.99,50.26,8.3,3.4,42.0,84.6,6.8,48.0,5.7,119.5,34.3,114.9,99.1,1,Normal,Normal,0
56.75,50.51,75.17,81.11,50.4,8.0,3.7,42.1,84.9,7.1,48.3,5.9,119.2,34.6,115.1,100.1,1,Normal,Normal,0
56.71,50.47,75.22,81.19,50.46,7.9,3.9,42.3,84.9,6.6,48.2,5.8,119.2,34.3,114.9,100.0,1,Normal,Normal,0
56.67,50.39,75.3,81.27,50.56,7.7,3.7,42.6,84.9,6.9,48.2,5.8,119.0,33.8,114.9,96.8,1,Normal,Normal,0
56.63,50.35,75.3,81.35,50.62,7.7,3.6,42.6,85.2,6.9,48.3,5.8,119.0,34.0,115.1,99.5,1,Normal,Normal,0
56.59,50.31,75.34,81.35,50.65,7.7,3.6,42.6,84.9,6.6,48.2,5.6,119.2,34.1,115.1,100.0,1,Normal,Normal,0
56.59,50.27,75.38,81.4,50.67,7.5,3.4,42.6,84.9,6.3,48.2,5.6,119.0,34.1,114.9,98.3,1,Normal,Normal,0
56.55,50.22,75.42,81.4,50.64,7.5,3.6,42.6,84.9,6.3,48.0,5.6,118.8,33.9,115.1,99.7,1,Normal,Normal,0
56.5,50.18,75.46,81.44,50.69,7.4,3.7,42.6,84.9,6.3,48.0,5.6,119.0,34.1,115.1,99.3,1,Normal,Normal,0
56.46,50.14,75.46,81.48,50.63,7.4,3.9,42.6,85.2,6.3,48.0,5.6,118.8,33.9,114.9,100.3,1,Normal,Normal,0
56.46,50.1,75.46,81.52,50.69,7.5,3.9,42.6,85.2,6.5,48.0,5.4,118.8,33.3,114.9,100.6,1,Normal,Normal,0
56.42,50.1,75.5,81.52,50.66,7.6,3.7,42.4,84.9,6.3,47.8,5.2,118.8,33.6,115.1,100.5,1,Normal,Normal,0
56.38,50.1,75.5,81.52,50.63,7.4,3.7,42.4,85.2,6.5,48.0,5.6,118.5,33.6,115.1,98.6,1,Normal,Normal,0
56.38,50.06,75.5,81.52,50.62,7.6,3.7,42.4,84.9,6.3,48.0,5.6,118.8,33.9,114.9,98.5,1,Normal,Normal,0
56.38,50.06,75.5,81.52,50.58,7.6,3.6,42.4,84.9,6.5,48.0,5.4,118.5,33.3,114.9,99.8,1,Normal,Normal,0
56.34,50.02,75.46,81.52,50.56,7.4,3.6,42.6,84.9,6.3,47.8,5.2,118.5,33.6,114.9,99.3,1,Normal,Normal,0
56.34,50.06,75.5,81.52,50.64,7.4,3.6,42.4,84.6,6.0,48.0,5.4,118.5,33.9,114.9,100.5,1,Normal,Normal,0
56.3,50.02,75.5,81.48,50.59,7.4,3.7,42.6,84.9,6.6,47.8,5.2,118.3,33.6,115.1,100.0,1,Normal,Normal,0
56.26,49.98,75.42,81.48,50.63,7.4,3.7,42.6,84.9,6.6,48.0,5.6,118.3,33.4,114.9,100.5,1,Normal,Normal,0
56.26,49.98,75.46,81.44,50.66,7.4,3.7,42.4,84.9,6.3,47.8,5.2,118.3,33.6,114.9,98.8,1,Normal,Normal,0
56.26,49.94,75.46,81.44,50.63,7.4,3.9,42.4,85.2,6.3,47.8,5.4,118.5,33.6,115.1,100.9,1,Normal,Normal,0
56.26,49.94,75.46,81.48,50.6,7.4,3.7,42.4,84.9,5.9,47.8,5.4,118.5,33.4,114.9,99.6,1,Normal,Normal,0
56.26,49.94,75.42,81.48,50.64,7.4,4.0,42.4,85.2,5.9,47.8,5.4,118.3,33.7,114.9,101.4,1,Normal,Normal,0
56.22,49.9,75.46,81.44,50.66,7.6,3.3,42.4,84.6,6.6,47.8,5.4,118.5,33.7,115.1,99.5,1,Normal,Normal,0
56.26,49.9,75.46,81.44,50.63,7.4,3.6,42.4,84.9,6.6,47.8,5.5,118.5,33.6,114.9,97.3,1,Normal,Normal,0
56.22,49.9,75.46,81.48,50.6,7.2,3.3,42.6,84.6,6.2,47.8,5.5,118.3,33.4,115.1,97.8,1,Normal,Normal,0
56.22,49.9,75.46,81.48,50.63,7.4,3.3,42.4,84.6,6.2,47.7,5.1,118.1,33.2,114.9,98.5,1,Normal,Normal,0
56.26,49.9,75.46,81.48,50.65,7.4,3.6,42.4,84.9,6.2,47.8,5.4,118.3,33.4,115.1,100.2,1,Normal,Normal,0
56.18,49.86,75.42,81.48,49.29,6.7,3.6,42.9,84.6,5.3,47.8,5.0,118.3,34.5,114.9,97.8,1,Normal,Normal,0
56.18,49.86,75.42,81.44,48.09,7.7,3.5,42.4,84.0,5.3,48.0,5.5,118.3,34.3,114.9,97.8,1,Normal,Normal,0
56.22,49.9,75.42,81.35,47.88,8.1,3.2,42.0,84.0,5.4,48.0,6.0,118.3,34.5,114.9,100.1,1,Normal,Normal,0
56.14,50.02,75.38,81.31,47.84,8.3,3.5,42.0,84.0,5.4,48.0,6.2,118.3,34.7,114.9,100.4,1,Normal,Normal,0
56.18,50.1,75.34,81.15,48.5,8.0,3.3,42.3,84.0,5.5,48.2,5.8,118.8,34.7,114.9,99.0,1,Normal,Normal,0
56.22,50.14,75.26,81.07,48.79,8.0,3.5,42.4,84.0,5.7,48.2,5.6,119.0,34.8,115.1,100.0,1,Normal,Normal,0
56.26,50.22,75.22,80.95,48.91,7.8,3.3,42.6,84.0,5.7,48.3,5.7,118.8,34.8,114.9,100.5,1,Normal,Normal,0
56.3,50.31,75.17,80.9,48.98,7.5,3.5,42.8,84.3,6.0,48.3,5.5,119.0,34.7,114.9,100.5,1,Normal,Normal,0
56.38,50.39,75.13,80.95,49.09,7.6,3.6,42.8,84.3,6.2,48.5,5.6,119.0,34.9,114.9,98.0,1,Normal,Normal,0
56.46,50.39,75.13,80.9,49.07,7.6,3.3,42.8,84.0,6.2,48.5,5.6,119.0,34.9,114.9,98.5,1,Normal,Normal,0
56.46,50.43,75.09,80.86,49.1,7.6,3.3,42.8,84.3,6.2,48.3,5.7,119.2,34.9,115.1,99.0,1,Normal,Normal,0
56.5,50.39,75.13,80.9,49.04,7.6,3.6,42.8,84.3,5.9,48.3,5.5,119.0,34.7,115.1,97.8,1,Normal,Normal,0
56.5,50.43,75.09,80.9,48.97,7.8,3.5,42.6,84.3,6.1,48.3,5.7,119.0,35.0,114.9,98.5,1,Normal,Normal,0
56.55,50.47,75.09,80.9,49.0,7.6,3.6,42.8,84.0,5.9,48.3,5.5,119.0,35.0,115.1,99.5,1,Normal,Normal,0
56.55,50.47,75.13,80.95,49.04,7.8,3.6,42.8,84.3,5.9,48.5,5.9,119.2,34.7,114.9,99.7,1,Normal,Normal,0
56.59,50.51,75.13,80.95,48.98,8.2,3.5,42.4,84.3,6.7,48.5,6.1,119.0,34.5,114.9,100.5,1,Normal,Normal,0
56.63,50.51,75.17,80.99,49.14,7.8,3.5,42.6,84.3,6.1,48.3,5.9,119.0,34.8,115.1,99.8,1,Normal,Normal,0
56.63,50.51,75.17,80.99,49.17,8.0,3.5,42.6,84.3,6.2,48.5,5.9,119.0,34.9,114.9,98.0,1,Normal,Normal,0
56.63,50.51,75.22,81.03,49.23,8.2,3.9,42.4,84.6,6.0,48.5,6.1,119.2,34.4,115.1,100.0,1,Normal,Normal,0
56.67,50.55,75.22,80.99,49.13,7.8,3.2,42.6,84.0,6.2,48.5,6.1,119.2,34.7,115.1,99.5,1,Normal,Normal,0
56.71,50.55,75.22,81.03,49.31,8.2,3.3,42.6,84.3,6.0,48.5,6.1,119.0,34.9,115.1,98.3,1,Normal,Normal,0
56.71,50.55,75.22,81.03,49.19,8.2,3.5,42.4,84.3,6.3,48.5,6.1,119.0,34.9,114.9,98.8,1,Normal,Normal,0
56.71,50.59,75.26,81.07,49.21,7.8,3.3,42.6,84.3,6.2,48.5,5.9,119.0,34.9,114.9,98.5,1,Normal,Normal,0
56.71,50.59,75.22,81.03,49.27,8.0,3.5,42.4,84.3,6.2,48.3,5.9,119.2,34.7,114.9,98.5,1,Normal,Normal,0
